lossfunc,kernel,decay,ngram,skip,learning_rate,pred_thresh,ACC,PRE,REC,PRF,ROC
squared,--nn=10,0.9,3,2,0.5,0.500000,0.07814,0.07814,1.00000,0.14496,0.35567
squared,--nn=10,0.9,3,2,0.5,0.750000,0.07814,0.07814,1.00000,0.14496,0.35567
squared,--nn=10,0.9,3,2,0.5,0.900000,0.07814,0.07814,1.00000,0.14496,0.35567
squared,--nn=10,0.9,3,2,0.5,0.990000,0.92186,0.00000,0.00000,0.00000,0.35567
squared,--nn=10,0.9,3,2,0.1,0.500000,0.88062,0.37565,0.79705,0.51064,0.89605
squared,--nn=10,0.9,3,2,0.1,0.750000,0.95540,0.73360,0.67405,0.70256,0.89605
squared,--nn=10,0.9,3,2,0.1,0.900000,0.95877,0.84409,0.57934,0.68709,0.89605
squared,--nn=10,0.9,3,2,0.1,0.990000,0.95636,0.87789,0.51292,0.64752,0.89605
squared,--nn=10,0.9,3,2,0.01,0.500000,0.44541,0.11781,0.93973,0.20937,0.81813
squared,--nn=10,0.9,3,2,0.01,0.750000,0.79229,0.22126,0.65806,0.33117,0.81813
squared,--nn=10,0.9,3,2,0.01,0.900000,0.91599,0.44677,0.31488,0.36941,0.81813
squared,--nn=10,0.9,3,2,0.01,0.990000,0.93128,0.85507,0.14514,0.24816,0.81813
squared,--nn=10,0.9,3,3,10,0.500000,0.07814,0.07814,1.00000,0.14496,0.38376
squared,--nn=10,0.9,3,3,10,0.750000,0.07814,0.07814,1.00000,0.14496,0.38376
squared,--nn=10,0.9,3,3,10,0.900000,0.07814,0.07814,1.00000,0.14496,0.38376
squared,--nn=10,0.9,3,3,10,0.990000,0.74346,0.01209,0.02829,0.01694,0.38376
squared,--nn=10,0.9,3,3,5,0.500000,0.07814,0.07814,1.00000,0.14496,0.31055
squared,--nn=10,0.9,3,3,5,0.750000,0.07814,0.07814,1.00000,0.14496,0.31055
squared,--nn=10,0.9,3,3,5,0.900000,0.07814,0.07814,1.00000,0.14496,0.31055
squared,--nn=10,0.9,3,3,5,0.990000,0.71569,0.01493,0.04059,0.02183,0.31055
squared,--nn=10,0.9,3,3,1,0.500000,0.07814,0.07814,1.00000,0.14496,0.28405
squared,--nn=10,0.9,3,3,1,0.750000,0.07814,0.07814,1.00000,0.14496,0.28405
squared,--nn=10,0.9,3,3,1,0.900000,0.07814,0.07814,1.00000,0.14496,0.28405
squared,--nn=10,0.9,3,3,1,0.990000,0.92186,0.00000,0.00000,0.00000,0.28405
squared,--nn=10,0.9,3,3,0.75,0.500000,0.07814,0.07814,1.00000,0.14496,0.29996
squared,--nn=10,0.9,3,3,0.75,0.750000,0.07814,0.07814,1.00000,0.14496,0.29996
squared,--nn=10,0.9,3,3,0.75,0.900000,0.07814,0.07814,1.00000,0.14496,0.29996
squared,--nn=10,0.9,3,3,0.75,0.990000,0.92186,0.00000,0.00000,0.00000,0.29996
squared,--nn=10,0.9,3,3,0.5,0.500000,0.07814,0.07814,1.00000,0.14496,0.29176
squared,--nn=10,0.9,3,3,0.5,0.750000,0.07814,0.07814,1.00000,0.14496,0.29176
squared,--nn=10,0.9,3,3,0.5,0.900000,0.07814,0.07814,1.00000,0.14496,0.29176
squared,--nn=10,0.9,3,3,0.5,0.990000,0.92186,0.00000,0.00000,0.00000,0.29176
squared,--nn=10,0.9,3,3,0.1,0.500000,0.87745,0.36694,0.78352,0.49980,0.89164
squared,--nn=10,0.9,3,3,0.1,0.750000,0.95598,0.76853,0.62485,0.68928,0.89164
squared,--nn=10,0.9,3,3,0.1,0.900000,0.95617,0.88060,0.50800,0.64431,0.89164
squared,--nn=10,0.9,3,3,0.1,0.990000,0.95175,0.91247,0.42312,0.57815,0.89164
squared,--nn=10,0.9,3,3,0.01,0.500000,0.39533,0.10961,0.94588,0.19645,0.79137
squared,--nn=10,0.9,3,3,0.01,0.750000,0.69954,0.16891,0.72571,0.27404,0.79137
squared,--nn=10,0.9,3,3,0.01,0.900000,0.87726,0.28277,0.37146,0.32111,0.79137
squared,--nn=10,0.9,3,3,0.01,0.990000,0.92224,0.51176,0.10701,0.17701,0.79137
squared,--nn=10,0.9,3,3,10,0.500000,0.07814,0.07814,1.00000,0.14496,0.34336
squared,--nn=10,0.9,3,3,10,0.750000,0.07814,0.07814,1.00000,0.14496,0.34336
squared,--nn=10,0.9,3,3,10,0.900000,0.07814,0.07814,1.00000,0.14496,0.34336
squared,--nn=10,0.9,3,3,10,0.990000,0.69906,0.01587,0.04674,0.02370,0.34336
squared,--nn=10,0.9,3,3,5,0.500000,0.07814,0.07814,1.00000,0.14496,0.32294
squared,--nn=10,0.9,3,3,5,0.750000,0.07814,0.07814,1.00000,0.14496,0.32294
squared,--nn=10,0.9,3,3,5,0.900000,0.07814,0.07814,1.00000,0.14496,0.32294
squared,--nn=10,0.9,3,3,5,0.990000,0.74481,0.01321,0.03075,0.01848,0.32294
squared,--nn=10,0.9,3,3,1,0.500000,0.07814,0.07814,1.00000,0.14496,0.33663
squared,--nn=10,0.9,3,3,1,0.750000,0.07814,0.07814,1.00000,0.14496,0.33663
squared,--nn=10,0.9,3,3,1,0.900000,0.07814,0.07814,1.00000,0.14496,0.33663
squared,--nn=10,0.9,3,3,1,0.990000,0.92186,0.00000,0.00000,0.00000,0.33663
squared,--nn=10,0.9,3,3,0.75,0.500000,0.07814,0.07814,1.00000,0.14496,0.29699
squared,--nn=10,0.9,3,3,0.75,0.750000,0.07814,0.07814,1.00000,0.14496,0.29699
squared,--nn=10,0.9,3,3,0.75,0.900000,0.07814,0.07814,1.00000,0.14496,0.29699
squared,--nn=10,0.9,3,3,0.75,0.990000,0.92186,0.00000,0.00000,0.00000,0.29699
squared,--nn=10,0.9,3,3,0.5,0.500000,0.07814,0.07814,1.00000,0.14496,0.35791
squared,--nn=10,0.9,3,3,0.5,0.750000,0.07814,0.07814,1.00000,0.14496,0.35791
squared,--nn=10,0.9,3,3,0.5,0.900000,0.07814,0.07814,1.00000,0.14496,0.35791
squared,--nn=10,0.9,3,3,0.5,0.990000,0.92186,0.00000,0.00000,0.00000,0.35791
squared,--nn=10,0.9,3,3,0.1,0.500000,0.89129,0.39821,0.76507,0.52379,0.88901
squared,--nn=10,0.9,3,3,0.1,0.750000,0.95434,0.74853,0.62608,0.68185,0.88901
squared,--nn=10,0.9,3,3,0.1,0.900000,0.95713,0.86774,0.53260,0.66006,0.88901
squared,--nn=10,0.9,3,3,0.1,0.990000,0.95281,0.89268,0.45018,0.59853,0.88901
squared,--nn=10,0.9,3,3,0.01,0.500000,0.38822,0.10912,0.95326,0.19583,0.79251
squared,--nn=10,0.9,3,3,0.01,0.750000,0.68627,0.16635,0.75154,0.27240,0.79251
squared,--nn=10,0.9,3,3,0.01,0.900000,0.86842,0.26833,0.39606,0.31992,0.79251
squared,--nn=10,0.9,3,3,0.01,0.990000,0.92378,0.54167,0.15990,0.24691,0.79251
squared,--nn=10,0.9,4,2,10,0.500000,0.07814,0.07814,1.00000,0.14496,0.32807
squared,--nn=10,0.9,4,2,10,0.750000,0.07814,0.07814,1.00000,0.14496,0.32807
squared,--nn=10,0.9,4,2,10,0.900000,0.07814,0.07814,1.00000,0.14496,0.32807
squared,--nn=10,0.9,4,2,10,0.990000,0.75317,0.01114,0.02460,0.01534,0.32807
squared,--nn=10,0.9,4,2,5,0.500000,0.07814,0.07814,1.00000,0.14496,0.30367
squared,--nn=10,0.9,4,2,5,0.750000,0.07814,0.07814,1.00000,0.14496,0.30367
squared,--nn=10,0.9,4,2,5,0.900000,0.07814,0.07814,1.00000,0.14496,0.30367
squared,--nn=10,0.9,4,2,5,0.990000,0.76057,0.00993,0.02091,0.01347,0.30367
squared,--nn=10,0.9,4,2,1,0.500000,0.07814,0.07814,1.00000,0.14496,0.31342
squared,--nn=10,0.9,4,2,1,0.750000,0.07814,0.07814,1.00000,0.14496,0.31342
squared,--nn=10,0.9,4,2,1,0.900000,0.07814,0.07814,1.00000,0.14496,0.31342
squared,--nn=10,0.9,4,2,1,0.990000,0.92186,0.00000,0.00000,0.00000,0.31342
squared,--nn=10,0.9,4,2,0.75,0.500000,0.07814,0.07814,1.00000,0.14496,0.30453
squared,--nn=10,0.9,4,2,0.75,0.750000,0.07814,0.07814,1.00000,0.14496,0.30453
squared,--nn=10,0.9,4,2,0.75,0.900000,0.07814,0.07814,1.00000,0.14496,0.30453
squared,--nn=10,0.9,4,2,0.75,0.990000,0.92186,0.00000,0.00000,0.00000,0.30453
squared,--nn=10,0.9,4,2,0.5,0.500000,0.07814,0.07814,1.00000,0.14496,0.38759
squared,--nn=10,0.9,4,2,0.5,0.750000,0.07814,0.07814,1.00000,0.14496,0.38759
squared,--nn=10,0.9,4,2,0.5,0.900000,0.07814,0.07814,1.00000,0.14496,0.38759
squared,--nn=10,0.9,4,2,0.5,0.990000,0.92186,0.00000,0.00000,0.00000,0.38759
squared,--nn=10,0.9,4,2,0.1,0.500000,0.85707,0.32611,0.77737,0.45947,0.88362
squared,--nn=10,0.9,4,2,0.1,0.750000,0.95819,0.78209,0.64453,0.70668,0.88362
squared,--nn=10,0.9,4,2,0.1,0.900000,0.95569,0.85918,0.51784,0.64620,0.88362
squared,--nn=10,0.9,4,2,0.1,0.990000,0.95156,0.92798,0.41205,0.57070,0.88362
squared,--nn=10,0.9,4,2,0.01,0.500000,0.35217,0.10418,0.95941,0.18795,0.77251
squared,--nn=10,0.9,4,2,0.01,0.750000,0.62024,0.14614,0.79705,0.24700,0.77251
squared,--nn=10,0.9,4,2,0.01,0.900000,0.83208,0.21834,0.44526,0.29300,0.77251
squared,--nn=10,0.9,4,2,0.01,0.990000,0.91917,0.43636,0.11808,0.18587,0.77251
squared,--nn=10,0.9,4,2,10,0.500000,0.07814,0.07814,1.00000,0.14496,0.42240
squared,--nn=10,0.9,4,2,10,0.750000,0.07814,0.07814,1.00000,0.14496,0.42240
squared,--nn=10,0.9,4,2,10,0.900000,0.07814,0.07814,1.00000,0.14496,0.42240
squared,--nn=10,0.9,4,2,10,0.990000,0.74221,0.01201,0.02829,0.01686,0.42240
squared,--nn=10,0.9,4,2,5,0.500000,0.07814,0.07814,1.00000,0.14496,0.33588
squared,--nn=10,0.9,4,2,5,0.750000,0.07814,0.07814,1.00000,0.14496,0.33588
squared,--nn=10,0.9,4,2,5,0.900000,0.07814,0.07814,1.00000,0.14496,0.33588
squared,--nn=10,0.9,4,2,5,0.990000,0.75682,0.00915,0.01968,0.01249,0.33588
squared,--nn=10,0.9,4,2,1,0.500000,0.07814,0.07814,1.00000,0.14496,0.29820
squared,--nn=10,0.9,4,2,1,0.750000,0.07814,0.07814,1.00000,0.14496,0.29820
squared,--nn=10,0.9,4,2,1,0.900000,0.07814,0.07814,1.00000,0.14496,0.29820
squared,--nn=10,0.9,4,2,1,0.990000,0.92186,0.00000,0.00000,0.00000,0.29820
squared,--nn=10,0.9,4,2,0.75,0.500000,0.07814,0.07814,1.00000,0.14496,0.54727
squared,--nn=10,0.9,4,2,0.75,0.750000,0.07814,0.07814,1.00000,0.14496,0.54727
squared,--nn=10,0.9,4,2,0.75,0.900000,0.07814,0.07814,1.00000,0.14496,0.54727
squared,--nn=10,0.9,4,2,0.75,0.990000,0.92186,0.00000,0.00000,0.00000,0.54727
squared,--nn=10,0.9,4,2,0.5,0.500000,0.07814,0.07814,1.00000,0.14496,0.32769
squared,--nn=10,0.9,4,2,0.5,0.750000,0.07814,0.07814,1.00000,0.14496,0.32769
squared,--nn=10,0.9,4,2,0.5,0.900000,0.07814,0.07814,1.00000,0.14496,0.32769
squared,--nn=10,0.9,4,2,0.5,0.990000,0.92186,0.00000,0.00000,0.00000,0.32769
squared,--nn=10,0.9,4,2,0.1,0.500000,0.87428,0.35751,0.76384,0.48706,0.87882
squared,--nn=10,0.9,4,2,0.1,0.750000,0.95723,0.77139,0.64330,0.70154,0.87882
squared,--nn=10,0.9,4,2,0.1,0.900000,0.95732,0.85277,0.54859,0.66766,0.87882
squared,--nn=10,0.9,4,2,0.1,0.990000,0.95319,0.90750,0.44649,0.59852,0.87882
squared,--nn=10,0.9,4,2,0.01,0.500000,0.34468,0.10342,0.96310,0.18678,0.77335
squared,--nn=10,0.9,4,2,0.01,0.750000,0.60102,0.14231,0.81673,0.24238,0.77335
squared,--nn=10,0.9,4,2,0.01,0.900000,0.81805,0.22279,0.53383,0.31438,0.77335
squared,--nn=10,0.9,4,2,0.01,0.990000,0.91446,0.37855,0.14760,0.21239,0.77335
squared,--nn=10,0.9,4,3,10,0.500000,0.07814,0.07814,1.00000,0.14496,0.31107
squared,--nn=10,0.9,4,3,10,0.750000,0.07814,0.07814,1.00000,0.14496,0.31107
squared,--nn=10,0.9,4,3,10,0.900000,0.07814,0.07814,1.00000,0.14496,0.31107
squared,--nn=10,0.9,4,3,10,0.990000,0.76922,0.00744,0.01476,0.00990,0.31107
squared,--nn=10,0.9,4,3,5,0.500000,0.07814,0.07814,1.00000,0.14496,0.40016
squared,--nn=10,0.9,4,3,5,0.750000,0.07814,0.07814,1.00000,0.14496,0.40016
squared,--nn=10,0.9,4,3,5,0.900000,0.07814,0.07814,1.00000,0.14496,0.40016
squared,--nn=10,0.9,4,3,5,0.990000,0.78883,0.00642,0.01107,0.00813,0.40016
squared,--nn=10,0.9,4,3,1,0.500000,0.07814,0.07814,1.00000,0.14496,0.28992
squared,--nn=10,0.9,4,3,1,0.750000,0.07814,0.07814,1.00000,0.14496,0.28992
squared,--nn=10,0.9,4,3,1,0.900000,0.07814,0.07814,1.00000,0.14496,0.28992
squared,--nn=10,0.9,4,3,1,0.990000,0.92186,0.00000,0.00000,0.00000,0.28992
squared,--nn=10,0.9,4,3,0.75,0.500000,0.07814,0.07814,1.00000,0.14496,0.30467
squared,--nn=10,0.9,4,3,0.75,0.750000,0.07814,0.07814,1.00000,0.14496,0.30467
squared,--nn=10,0.9,4,3,0.75,0.900000,0.07814,0.07814,1.00000,0.14496,0.30467
squared,--nn=10,0.9,4,3,0.75,0.990000,0.92186,0.00000,0.00000,0.00000,0.30467
squared,--nn=10,0.9,4,3,0.5,0.500000,0.07814,0.07814,1.00000,0.14496,0.31309
squared,--nn=10,0.9,4,3,0.5,0.750000,0.07814,0.07814,1.00000,0.14496,0.31309
squared,--nn=10,0.9,4,3,0.5,0.900000,0.07814,0.07814,1.00000,0.14496,0.31309
squared,--nn=10,0.9,4,3,0.5,0.990000,0.92186,0.00000,0.00000,0.00000,0.31309
squared,--nn=10,0.9,4,3,0.1,0.500000,0.79662,0.25387,0.82657,0.38844,0.88505
squared,--nn=10,0.9,4,3,0.1,0.750000,0.94271,0.67141,0.52276,0.58783,0.88505
squared,--nn=10,0.9,4,3,0.1,0.900000,0.94050,0.82770,0.30135,0.44184,0.88505
squared,--nn=10,0.9,4,3,0.1,0.990000,0.93483,0.88136,0.19188,0.31515,0.88505
squared,--nn=10,0.9,4,3,0.01,0.500000,0.32574,0.10100,0.96556,0.18288,0.74745
squared,--nn=10,0.9,4,3,0.01,0.750000,0.53364,0.12692,0.84502,0.22069,0.74745
squared,--nn=10,0.9,4,3,0.01,0.900000,0.77643,0.18147,0.53014,0.27039,0.74745
squared,--nn=10,0.9,4,3,0.01,0.990000,0.92186,0.00000,0.00000,0.00000,0.74745
squared,--nn=10,0.9,4,3,10,0.500000,0.07814,0.07814,1.00000,0.14496,0.34056
squared,--nn=10,0.9,4,3,10,0.750000,0.07814,0.07814,1.00000,0.14496,0.34056
squared,--nn=10,0.9,4,3,10,0.900000,0.07814,0.07814,1.00000,0.14496,0.34056
squared,--nn=10,0.9,4,3,10,0.990000,0.74971,0.01092,0.02460,0.01513,0.34056
squared,--nn=10,0.9,4,3,5,0.500000,0.07814,0.07814,1.00000,0.14496,0.29196
squared,--nn=10,0.9,4,3,5,0.750000,0.07814,0.07814,1.00000,0.14496,0.29196
squared,--nn=10,0.9,4,3,5,0.900000,0.07814,0.07814,1.00000,0.14496,0.29196
squared,--nn=10,0.9,4,3,5,0.990000,0.78729,0.00635,0.01107,0.00807,0.29196
squared,--nn=10,0.9,4,3,1,0.500000,0.07814,0.07814,1.00000,0.14496,0.28459
squared,--nn=10,0.9,4,3,1,0.750000,0.07814,0.07814,1.00000,0.14496,0.28459
squared,--nn=10,0.9,4,3,1,0.900000,0.07814,0.07814,1.00000,0.14496,0.28459
squared,--nn=10,0.9,4,3,1,0.990000,0.92186,0.00000,0.00000,0.00000,0.28459
squared,--nn=10,0.9,4,3,0.75,0.500000,0.07814,0.07814,1.00000,0.14496,0.39157
squared,--nn=10,0.9,4,3,0.75,0.750000,0.07814,0.07814,1.00000,0.14496,0.39157
squared,--nn=10,0.9,4,3,0.75,0.900000,0.07814,0.07814,1.00000,0.14496,0.39157
squared,--nn=10,0.9,4,3,0.75,0.990000,0.92186,0.00000,0.00000,0.00000,0.39157
squared,--nn=10,0.9,4,3,0.5,0.500000,0.07814,0.07814,1.00000,0.14496,0.68227
squared,--nn=10,0.9,4,3,0.5,0.750000,0.07814,0.07814,1.00000,0.14496,0.68227
squared,--nn=10,0.9,4,3,0.5,0.900000,0.07814,0.07814,1.00000,0.14496,0.68227
squared,--nn=10,0.9,4,3,0.5,0.990000,0.92186,0.00000,0.00000,0.00000,0.68227
squared,--nn=10,0.9,4,3,0.1,0.500000,0.83381,0.29201,0.79090,0.42653,0.87969
squared,--nn=10,0.9,4,3,0.1,0.750000,0.94464,0.69206,0.52522,0.59720,0.87969
squared,--nn=10,0.9,4,3,0.1,0.900000,0.94243,0.86395,0.31242,0.45890,0.87969
squared,--nn=10,0.9,4,3,0.1,0.990000,0.93599,0.87692,0.21033,0.33929,0.87969
squared,--nn=10,0.9,4,3,0.01,0.500000,0.30171,0.09846,0.97294,0.17882,0.74767
squared,--nn=10,0.9,4,3,0.01,0.750000,0.48356,0.11796,0.86593,0.20764,0.74767
squared,--nn=10,0.9,4,3,0.01,0.900000,0.72145,0.16511,0.63223,0.26184,0.74767
squared,--nn=10,0.9,4,3,0.01,0.990000,0.92061,0.06667,0.00123,0.00242,0.74767
squared,,1,2,2,10,0.500000,0.96348,0.88319,0.61378,0.72424,0.87266
squared,,1,2,2,10,0.750000,0.95752,0.93039,0.49323,0.64469,0.87266
squared,,1,2,2,10,0.900000,0.95425,0.94459,0.44034,0.60067,0.87266
squared,,1,2,2,10,0.990000,0.95271,0.94958,0.41697,0.57949,0.87266
squared,,1,2,2,5,0.500000,0.96578,0.91470,0.61993,0.73900,0.88461
squared,,1,2,2,5,0.750000,0.95800,0.92727,0.50185,0.65124,0.88461
squared,,1,2,2,5,0.900000,0.95434,0.95187,0.43788,0.59983,0.88461
squared,,1,2,2,5,0.990000,0.95194,0.94842,0.40713,0.56971,0.88461
squared,,1,2,2,1,0.500000,0.96799,0.90268,0.66175,0.76366,0.91482
squared,,1,2,2,1,0.750000,0.96405,0.93638,0.57934,0.71581,0.91482
squared,,1,2,2,1,0.900000,0.95367,0.93899,0.43542,0.59496,0.91482
squared,,1,2,2,1,0.990000,0.94723,0.94898,0.34317,0.50407,0.91482
squared,,1,2,2,0.75,0.500000,0.96886,0.90818,0.66913,0.77054,0.91991
squared,,1,2,2,0.75,0.750000,0.96386,0.92593,0.58426,0.71644,0.91991
squared,,1,2,2,0.75,0.900000,0.95396,0.93717,0.44034,0.59916,0.91991
squared,,1,2,2,0.75,0.990000,0.94675,0.94502,0.33825,0.49819,0.91991
squared,,1,2,2,0.5,0.500000,0.96943,0.89727,0.68758,0.77855,0.92676
squared,,1,2,2,0.5,0.750000,0.96405,0.92131,0.59041,0.71964,0.92676
squared,,1,2,2,0.5,0.900000,0.95358,0.93421,0.43665,0.59514,0.92676
squared,,1,2,2,0.5,0.990000,0.94541,0.93594,0.32349,0.48080,0.92676
squared,,1,2,2,0.1,0.500000,0.96761,0.85103,0.70972,0.77398,0.94490
squared,,1,2,2,0.1,0.750000,0.95934,0.93919,0.51292,0.66348,0.94490
squared,,1,2,2,0.1,0.900000,0.93531,0.94304,0.18327,0.30690,0.94490
squared,,1,2,2,0.1,0.990000,0.92801,0.93243,0.08487,0.15558,0.94490
squared,,1,2,2,0.01,0.500000,0.89571,0.39713,0.64576,0.49180,0.88131
squared,,1,2,2,0.01,0.750000,0.93877,0.81429,0.28044,0.41720,0.88131
squared,,1,2,2,0.01,0.900000,0.93214,0.98198,0.13407,0.23593,0.88131
squared,,1,2,2,0.01,0.990000,0.92541,1.00000,0.04551,0.08706,0.88131
squared,,1,2,2,10,0.500000,0.96367,0.88632,0.61378,0.72529,0.87283
squared,,1,2,2,10,0.750000,0.95780,0.93088,0.49692,0.64796,0.87283
squared,,1,2,2,10,0.900000,0.95454,0.94503,0.44403,0.60418,0.87283
squared,,1,2,2,10,0.990000,0.95271,0.94708,0.41820,0.58020,0.87283
squared,,1,2,2,5,0.500000,0.96607,0.91516,0.62362,0.74177,0.88568
squared,,1,2,2,5,0.750000,0.96232,0.94883,0.54736,0.69423,0.88568
squared,,1,2,2,5,0.900000,0.95579,0.94911,0.45879,0.61857,0.88568
squared,,1,2,2,5,0.990000,0.95367,0.95095,0.42927,0.59153,0.88568
squared,,1,2,2,1,0.500000,0.96886,0.91231,0.66544,0.76956,0.91717
squared,,1,2,2,1,0.750000,0.96511,0.93945,0.59164,0.72604,0.91717
squared,,1,2,2,1,0.900000,0.96002,0.94607,0.51784,0.66932,0.91717
squared,,1,2,2,1,0.990000,0.95117,0.94985,0.39606,0.55903,0.91717
squared,,1,2,2,0.75,0.500000,0.96905,0.90985,0.67036,0.77195,0.92186
squared,,1,2,2,0.75,0.750000,0.96521,0.93449,0.59656,0.72823,0.92186
squared,,1,2,2,0.75,0.900000,0.95809,0.94145,0.49446,0.64839,0.92186
squared,,1,2,2,0.75,0.990000,0.95127,0.94220,0.40098,0.56255,0.92186
squared,,1,2,2,0.5,0.500000,0.96943,0.90113,0.68389,0.77762,0.92768
squared,,1,2,2,0.5,0.750000,0.96482,0.92090,0.60148,0.72768,0.92768
squared,,1,2,2,0.5,0.900000,0.95905,0.94279,0.50677,0.65920,0.92768
squared,,1,2,2,0.5,0.990000,0.95185,0.93575,0.41205,0.57216,0.92768
squared,,1,2,2,0.1,0.500000,0.96838,0.85588,0.71587,0.77964,0.94579
squared,,1,2,2,0.1,0.750000,0.96453,0.92366,0.59533,0.72401,0.94579
squared,,1,2,2,0.1,0.900000,0.94704,0.92258,0.35178,0.50935,0.94579
squared,,1,2,2,0.1,0.990000,0.93647,0.93182,0.20172,0.33165,0.94579
squared,,1,2,2,0.01,0.500000,0.90705,0.43657,0.65191,0.52294,0.89071
squared,,1,2,2,0.01,0.750000,0.94127,0.89453,0.28167,0.42844,0.89071
squared,,1,2,2,0.01,0.900000,0.93243,0.98246,0.13776,0.24164,0.89071
squared,,1,2,2,0.01,0.990000,0.92541,0.97436,0.04674,0.08920,0.89071
squared,,1,2,3,10,0.500000,0.95819,0.89375,0.52768,0.66357,0.85412
squared,,1,2,3,10,0.750000,0.95454,0.94041,0.44649,0.60550,0.85412
squared,,1,2,3,10,0.900000,0.95242,0.95170,0.41205,0.57511,0.85412
squared,,1,2,3,10,0.990000,0.94848,0.95710,0.35670,0.51971,0.85412
squared,,1,2,3,5,0.500000,0.95925,0.90947,0.53137,0.67081,0.86187
squared,,1,2,3,5,0.750000,0.95579,0.95373,0.45633,0.61730,0.86187
squared,,1,2,3,5,0.900000,0.95127,0.96084,0.39237,0.55721,0.86187
squared,,1,2,3,5,0.990000,0.94790,0.95932,0.34809,0.51083,0.86187
squared,,1,2,3,1,0.500000,0.96559,0.91897,0.61378,0.73599,0.90080
squared,,1,2,3,1,0.750000,0.95838,0.95024,0.49323,0.64939,0.90080
squared,,1,2,3,1,0.900000,0.94646,0.95070,0.33210,0.49225,0.90080
squared,,1,2,3,1,0.990000,0.94291,0.95062,0.28413,0.43750,0.90080
squared,,1,2,3,0.75,0.500000,0.96636,0.90973,0.63223,0.74601,0.90674
squared,,1,2,3,0.75,0.750000,0.95934,0.94521,0.50923,0.66187,0.90674
squared,,1,2,3,0.75,0.900000,0.94617,0.94386,0.33087,0.48998,0.90674
squared,,1,2,3,0.75,0.990000,0.94223,0.94915,0.27552,0.42707,0.90674
squared,,1,2,3,0.5,0.500000,0.96694,0.90641,0.64330,0.75252,0.91519
squared,,1,2,3,0.5,0.750000,0.95857,0.93409,0.50554,0.65603,0.91519
squared,,1,2,3,0.5,0.900000,0.94569,0.94286,0.32472,0.48307,0.91519
squared,,1,2,3,0.5,0.990000,0.94108,0.93860,0.26322,0.41114,0.91519
squared,,1,2,3,0.1,0.500000,0.96674,0.86314,0.68266,0.76236,0.94021
squared,,1,2,3,0.1,0.750000,0.95031,0.93787,0.38991,0.55083,0.94021
squared,,1,2,3,0.1,0.900000,0.93358,0.95522,0.15744,0.27033,0.94021
squared,,1,2,3,0.1,0.990000,0.92762,0.96875,0.07626,0.14139,0.94021
squared,,1,2,3,0.01,0.500000,0.89985,0.40744,0.61993,0.49171,0.88136
squared,,1,2,3,0.01,0.750000,0.94002,0.83392,0.29028,0.43066,0.88136
squared,,1,2,3,0.01,0.900000,0.93214,0.98198,0.13407,0.23593,0.88136
squared,,1,2,3,0.01,0.990000,0.92445,0.96552,0.03444,0.06651,0.88136
squared,,1,2,3,10,0.500000,0.95867,0.89979,0.53014,0.66718,0.85514
squared,,1,2,3,10,0.750000,0.95444,0.94026,0.44526,0.60434,0.85514
squared,,1,2,3,10,0.900000,0.95281,0.95225,0.41697,0.57998,0.85514
squared,,1,2,3,10,0.990000,0.95050,0.95706,0.38376,0.54785,0.85514
squared,,1,2,3,5,0.500000,0.96088,0.91598,0.54982,0.68716,0.86278
squared,,1,2,3,5,0.750000,0.95636,0.95214,0.46494,0.62479,0.86278
squared,,1,2,3,5,0.900000,0.95242,0.95954,0.40836,0.57291,0.86278
squared,,1,2,3,5,0.990000,0.94973,0.96178,0.37146,0.53594,0.86278
squared,,1,2,3,1,0.500000,0.96626,0.92308,0.61993,0.74172,0.90281
squared,,1,2,3,1,0.750000,0.95982,0.94989,0.51292,0.66613,0.90281
squared,,1,2,3,1,0.900000,0.95021,0.95385,0.38130,0.54482,0.90281
squared,,1,2,3,1,0.990000,0.94656,0.95730,0.33087,0.49177,0.90281
squared,,1,2,3,0.75,0.500000,0.96684,0.91786,0.63223,0.74873,0.90859
squared,,1,2,3,0.75,0.750000,0.96319,0.94792,0.55966,0.70379,0.90859
squared,,1,2,3,0.75,0.900000,0.95069,0.94910,0.38991,0.55275,0.90859
squared,,1,2,3,0.75,0.990000,0.94464,0.94717,0.30873,0.46568,0.90859
squared,,1,2,3,0.5,0.500000,0.96713,0.91099,0.64207,0.75325,0.91607
squared,,1,2,3,0.5,0.750000,0.96280,0.94561,0.55597,0.70023,0.91607
squared,,1,2,3,0.5,0.900000,0.95146,0.94767,0.40098,0.56353,0.91607
squared,,1,2,3,0.5,0.990000,0.94493,0.94118,0.31488,0.47189,0.91607
squared,,1,2,3,0.1,0.500000,0.96905,0.88661,0.69250,0.77762,0.94105
squared,,1,2,3,0.1,0.750000,0.95617,0.92199,0.47970,0.63107,0.94105
squared,,1,2,3,0.1,0.900000,0.94243,0.92800,0.28536,0.43650,0.94105
squared,,1,2,3,0.1,0.990000,0.93368,0.93007,0.16359,0.27824,0.94105
squared,,1,2,3,0.01,0.500000,0.91196,0.45406,0.62608,0.52637,0.89066
squared,,1,2,3,0.01,0.750000,0.94156,0.89883,0.28413,0.43178,0.89066
squared,,1,2,3,0.01,0.900000,0.93214,0.98198,0.13407,0.23593,0.89066
squared,,1,2,3,0.01,0.990000,0.92436,0.96429,0.03321,0.06421,0.89066
squared,,1,3,2,10,0.500000,0.94723,0.95205,0.34194,0.50317,0.75722
